Param#,Peak Voltage,RMP,Max Upstroke Velocity,APD1,APD2,APD3,Tri90-40,CTD90,CTD50,CaTamp,CaTmax,CaiD,EMw,qNet,EAD,Depolarization,Index,GNa,GNaL,Gto,GKr,GKs,GK1,Gncx,Pnak,PCa,drug,cnet,dose
4,43.2248,-87.9991,264.308,705.54,512.28,393.13,312.41,1020.66,424.53,171.165,245.118,73.9409,315.12,-0.000612063,0,0,4,0.982776,0.963687,0.970274,1.02745,0.978316,1.03209,1.02756,0.975382,1.02719,dofetilide,2.1,20
5,43.1451,-88.0216,265.877,688.18,504.99,391.5,296.68,1022.34,463.17,156.786,229.988,73.1917,334.16,0.00137418,0,0,5,1.03866,0.968743,0.97292,1.04222,0.993322,1.02222,1.02611,1.02167,0.973734,dofetilide,2.1,20
6,43.1636,-88.0289,266.355,685,500.89,388.33,296.67,1024.39,496.71,152.158,224.996,72.8285,339.39,0.00211706,0,0,6,0.973688,0.975176,0.974108,0.998904,1.04321,1.01306,1.03227,1.03939,0.963177,dofetilide,2.1,20
7,42.9416,-88.0075,264.95,712.76,519.75,396.66,316.1,1040.76,458.72,157.306,230.377,73.0605,328,0.000380793,0,0,7,0.984353,0.953495,1.00142,1.00771,0.952361,0.985216,1.03531,0.981961,0.972573,dofetilide,2.1,20
8,43.3597,-88.0268,266.196,692.18,500.1,387.82,304.36,1011.75,431.72,166.917,240.864,73.9369,319.57,-0.000827082,0,0,8,1.01389,1.00877,0.988507,1.03998,1.04529,0.98104,1.00541,1.04075,1.01129,dofetilide,2.1,20
9,43.4801,-88.0255,266.117,726.98,519.48,396.76,330.22,1030.24,411.91,179.611,254.527,74.9045,303.26,-0.00504622,0,0,9,1.01083,1.01752,0.985172,1.01088,0.957194,0.977712,0.95749,1.03633,1.03248,dofetilide,2.1,20
10,43.4099,-88.0291,266.252,712.89,513.69,393.62,319.27,1038.33,453.21,159.002,232.143,73.1301,325.44,-0.00363259,0,0,10,1.04744,1.03671,1.00692,1.02656,1.01438,0.957383,1.0286,1.04388,1.0015,dofetilide,2.1,20
11,43.0733,-87.9952,263.993,714.7,517.63,396.68,318.02,1030.78,432.82,167.162,241.528,74.355,316.08,-0.00354239,0,0,11,0.999734,1.04267,0.9756,1.03061,0.960446,0.959836,0.978725,0.951318,0.955042,dofetilide,2.1,20
12,43.2648,-88.0194,265.78,696.74,507.82,393.39,303.35,1011.1,419.86,174.077,248.862,74.7734,314.36,-0.000648815,0,0,12,1.02381,0.976382,0.958791,1.04814,0.956711,1.02357,0.965864,1.01815,1.00066,dofetilide,2.1,20
13,43.0803,-88.0173,265.563,716.65,521.13,397.71,318.94,1034.06,430.46,168.248,242.242,73.9831,317.41,-0.00191876,0,0,13,1.01865,0.977833,1.03422,0.994956,0.950468,1.01642,0.996444,1.01424,1.00247,dofetilide,2.1,20
14,42.9881,-88.0146,265.413,682.86,500.82,388.58,294.28,1018.25,472.74,155.226,228.209,72.9723,335.39,0.00302639,0,0,14,1.03075,0.955669,0.99066,1.02885,1.02624,1.01555,1.04383,1.0041,0.970749,dofetilide,2.1,20
15,43.2843,-88.0152,265.433,696.63,506.21,391.21,305.42,1014.6,426.03,170.159,244.533,74.3635,317.97,-0.000745902,0,0,15,0.967041,0.992206,0.96035,1.01327,0.999814,1.02525,0.985053,1.00987,0.997721,dofetilide,2.1,20
16,43.3764,-88.0209,265.697,708.57,510.46,392.27,316.3,1024.5,429.41,168.375,242.18,73.794,315.93,-0.00369113,0,0,16,0.980933,1.03551,1.02435,1.03885,1.02176,0.97915,1.0186,1.02953,1.02682,dofetilide,2.1,20
17,43.2143,-87.9961,264.058,691.65,501.81,387.9,303.75,1005.09,418.7,173.821,248.04,74.2077,313.44,-0.000149077,0,0,17,0.975087,0.989229,0.983212,1.0226,1.04271,1.0383,1.02573,0.972316,1.02942,dofetilide,2.1,20
18,43.3618,-88.0309,266.746,703.93,511.1,393.44,310.49,1028.55,439.29,163.995,238.047,74.0411,324.62,-0.00131095,0,0,18,1.02754,0.995301,0.953496,0.979427,0.986711,1.0189,0.973556,1.04535,0.979146,dofetilide,2.1,20
19,42.9916,-87.9947,263.93,693.08,504.13,389.8,303.28,999.25,406.74,181.559,256.832,75.2614,306.17,-0.00108801,0,0,19,0.988731,1.01524,1.02859,0.995752,1.02946,1.04598,0.969784,0.965667,1.0034,dofetilide,2.1,20
20,43.1986,-88.0016,264.345,695.59,507.93,392.08,303.51,1014.76,427.18,169.519,243.537,74.0068,319.17,-0.00313458,0,0,20,0.963064,1.04882,1.03119,1.03474,1.02833,1.04929,1.02087,0.986984,1.00852,dofetilide,2.1,20
21,43.0451,-87.9948,263.951,715.94,522.41,396.87,319.07,1041.42,445.5,161.372,234.673,73.2897,325.48,-0.000106383,0,0,21,0.992863,0.950997,0.966825,0.967273,0.955106,1.04376,1.03602,0.957388,0.985727,dofetilide,2.1,20
22,43.1921,-87.9906,263.559,725.71,522.17,397,328.71,1023.67,400.52,186.902,262.128,75.215,297.96,-0.00532574,0,0,22,0.981055,1.03302,1.03266,0.97651,0.977462,1.04777,0.975026,0.960767,1.03846,dofetilide,2.1,20
23,43.0067,-88.0212,265.887,699.57,507.7,389.86,309.71,1037.77,526.97,148.736,221.165,72.4191,338.2,0.00248162,0,0,23,0.970209,0.957814,0.981959,0.968216,1.03496,0.960786,1.04909,1.01193,0.952645,dofetilide,2.1,20
24,43.0647,-88.0025,264.507,702.06,511.38,392.23,309.83,1028.58,445.77,161.318,234.942,73.6133,326.52,-0.00145868,0,0,24,1.01776,1.02488,1.00289,0.96199,1.0303,1.02841,1.01352,0.977776,0.966506,dofetilide,2.1,20
25,42.9553,-88.0174,265.599,699.34,511.46,394.39,304.95,1021.13,435.46,165.396,239.284,73.8774,321.79,-0.00032167,0,0,25,1.03926,0.981943,1.04969,1.03606,0.974731,1.00629,1.00404,1.01342,0.988003,dofetilide,2.1,20
26,43.1354,-88.0097,264.958,702.81,509.52,391.72,311.09,1029.5,454.49,158.722,231.99,73.258,326.69,-0.00211653,0,0,26,0.996348,1.03865,1.01561,1.0198,1.03365,0.970867,1.03144,0.993396,0.975072,dofetilide,2.1,20
27,43.1583,-88.0065,264.769,717.7,518.48,395.14,322.56,1033.44,430.01,168.246,242.12,73.8629,315.74,-0.00278298,0,0,27,1.03727,1.00667,1.01949,0.990195,0.989892,1.0001,1.01271,0.989648,1.00705,dofetilide,2.1,20
28,42.787,-88.0098,265.096,708.09,515.12,394.75,313.34,1032.16,448.96,160.166,233.853,73.6759,324.07,-1.86021E-05,0,0,28,1.04885,0.987615,1.03991,0.992344,0.981577,0.962324,0.998626,0.984138,0.950104,dofetilide,2.1,20
29,43.0254,-88.0001,264.39,701.74,506.74,390.69,311.05,1008.82,415.12,176.304,250.98,74.6647,307.08,-0.00039513,0,0,29,0.977981,0.98371,1.01255,1.03719,1.00095,0.975173,0.992789,0.971822,1.0107,dofetilide,2.1,20
30,43.1013,-88.0002,264.33,703.21,511.18,393.49,309.72,1008.55,408.59,181.036,255.728,74.681,305.34,-0.00177058,0,0,30,1.0227,0.985651,1.04627,1.04376,0.983504,1.04061,1.0063,0.983894,1.04647,dofetilide,2.1,20
31,42.9747,-88.0194,265.833,702.18,507.46,390.66,311.52,1019.64,431.59,167.039,241.442,74.3924,317.46,0.00103457,0,0,31,1.0257,0.969963,0.995703,0.971907,1.00416,0.967561,0.966265,1.00815,0.965723,dofetilide,2.1,20
32,43.2466,-88.0229,266.025,715.96,518.81,396.72,319.24,1039.63,443.07,162.51,236.532,74.0113,323.67,-0.00258528,0,0,32,1.00368,1.01144,0.962983,0.966268,0.964973,0.993873,0.968581,1.01903,0.958758,dofetilide,2.1,20
33,43.5366,-88.0325,266.594,730.44,525.47,398.29,332.15,1059.69,467.16,155.409,228.275,72.8551,329.25,-0.00444259,0,0,33,1.00835,1.01906,0.959383,0.9811,0.969208,0.971896,1.02281,1.04859,0.991497,dofetilide,2.1,20
34,43.283,-88.022,265.831,720.82,513.42,391.7,329.12,1027.69,418.49,174.337,248.782,74.4341,306.87,-0.00292396,0,0,34,1.00575,1.00956,1.02217,0.962329,1.02513,0.961824,0.980794,1.02646,1.0231,dofetilide,2.1,20
35,43.3114,-88.0146,265.237,724.17,518.13,393.71,330.46,1038.2,431.71,167.208,240.634,73.4147,314.03,-0.00333831,0,0,35,0.950975,1.00501,1.02996,1.00682,1.01021,0.965656,1.03999,1.01271,1.03911,dofetilide,2.1,20
36,43.144,-87.996,263.971,727.68,526.88,399.06,328.62,1040.25,424.75,171.712,245.732,74.0083,312.57,-0.00519572,0,0,36,0.972651,1.03438,1.04426,0.989826,0.967223,1.02945,1.01428,0.969426,1.01481,dofetilide,2.1,20
37,43.0962,-87.9927,263.841,708.92,514.83,393.36,315.56,1031.62,442.32,162.567,235.891,73.3124,322.7,0.000115765,0,0,37,1.0295,0.962398,0.963648,1.00596,0.984468,1.00809,1.0467,0.953762,0.996232,dofetilide,2.1,20
38,43.0898,-87.9927,263.817,701.93,504.95,388.82,313.11,1009.26,416.66,175.123,249.558,74.4234,307.33,9.75286E-07,0,0,38,0.983967,0.979258,0.984581,1.03241,1.02059,0.969029,1.01182,0.95492,1.01754,dofetilide,2.1,20
39,43.0681,-88.0092,265.111,690.92,501.3,388.46,302.46,1004.75,420.35,172.86,247.554,74.6829,313.83,0.00143247,0,0,39,0.953572,0.966569,0.973413,1.01412,1.01201,1.00131,0.97704,0.990631,0.990683,dofetilide,2.1,20
40,43.2958,-88.0258,266.187,699.7,503.34,389.43,310.27,1007.87,414.72,176.5,251.346,74.8344,308.17,-0.00118878,0,0,40,1.00643,0.997429,0.996071,1.02552,1.0171,0.974002,0.967172,1.03593,1.0181,dofetilide,2.1,20
41,42.8516,-87.9984,264.261,696.49,509.44,392.94,303.55,1018.79,438.19,164.114,237.86,73.7348,322.3,-0.000261041,0,0,41,0.986293,0.999692,1.04399,1.04766,0.994946,0.997161,1.02337,0.966624,0.976683,dofetilide,2.1,20
42,43.3129,-87.9958,263.94,711.19,507.08,388.37,322.82,1020.57,422.59,171.684,245.812,74.1172,309.38,-0.00185103,0,0,42,0.960292,1.01248,0.95422,0.996498,1.04873,0.956886,1.01671,0.962307,1.01642,dofetilide,2.1,20
43,43.5244,-88.0253,265.964,740.4,525.6,397.65,342.75,1048.18,423.53,172.397,246.425,74.0171,307.78,-0.00671631,0,0,43,1.04548,1.04144,1.01445,1.00115,0.976499,0.95506,0.99585,1.03769,1.04013,dofetilide,2.1,20
44,43.2665,-87.9982,264.157,741.28,527.47,398.72,342.56,1034.23,398.25,188.571,263.884,75.3006,292.95,-0.00629032,0,0,44,1.02871,1.02767,1.02663,0.982016,0.954556,0.998778,0.962404,0.973844,1.04585,dofetilide,2.1,20
45,43.163,-88.0039,264.624,702.66,505.23,389.2,313.46,1011.62,416.26,175.46,250.521,75.0498,308.96,-0.00251998,0,0,45,1.01152,1.04906,0.989099,0.972991,1.04779,0.983794,0.955893,0.978953,0.978301,dofetilide,2.1,20
46,43.1546,-88.0098,265.023,706.12,508.96,392.68,313.44,1009.17,408.85,180.784,256.052,75.2563,303.05,-0.00375834,0,0,46,1.0412,1.04737,1.03564,1.04011,1.00167,0.972533,0.956272,0.996674,1.00511,dofetilide,2.1,20
47,43.4705,-88.0292,266.25,735.67,518.12,393.56,342.11,1033.23,406.62,182.324,257.358,75.0218,297.56,-0.00596253,0,0,47,1.00096,1.04347,1.03047,0.95174,1.01855,0.953754,0.951743,1.0478,1.04352,dofetilide,2.1,20
48,43.3889,-88.0142,265.174,708.04,510.46,391.62,316.42,1025.07,429.66,168.164,241.851,73.6766,317.03,-0.0039514,0,0,48,0.961421,1.04459,1.02386,1.01773,1.04095,1.00412,1.03041,1.01668,1.03059,dofetilide,2.1,20
49,43.2712,-88.0136,265.206,694.96,510.82,394.5,300.46,1031.4,470.15,155.131,228.096,72.9547,336.44,-0.00207883,0,0,49,1.01685,1.03035,0.979946,1.04507,0.995641,1.04154,1.04058,1.00759,0.971884,dofetilide,2.1,20
50,43.1006,-88.0248,266.07,670.3,492.63,385.65,284.65,1004.02,452.45,159.735,233.495,73.7493,333.72,0.00273522,0,0,50,1.03679,0.984074,0.976216,1.04118,1.04903,1.03715,0.999339,1.03123,0.962398,dofetilide,2.1,20
51,43.3271,-88.0191,265.69,724.55,523.05,396.59,327.96,1051.32,457.35,157.663,230.488,72.8149,326.77,-0.00107985,0,0,51,0.976124,0.952567,0.957704,0.987849,0.959236,0.98755,1.04484,1.01535,1.00625,dofetilide,2.1,20
52,43.175,-88.0035,264.572,700.58,504.43,388.1,312.48,1009.6,416.35,175.128,249.261,74.1221,309.02,0.00048096,0,0,52,1.00127,0.95832,1.00797,1.00867,1.03705,1.00545,1.02953,0.988291,1.04849,dofetilide,2.1,20
53,43.3164,-88.0092,264.986,700.43,506.19,390.01,310.42,1010.27,413.24,177.57,252.361,74.7794,309.84,-0.000421507,0,0,53,0.966251,0.973456,0.951714,0.977035,1.01127,1.04424,0.979766,0.99889,1.02267,dofetilide,2.1,20
54,43.1804,-87.9954,263.962,695.69,507.15,390.45,305.24,1020.86,439.42,163.74,237.469,73.718,325.17,-0.000460754,0,0,54,1.04915,1.00474,0.952636,0.984849,1.02794,1.0464,1.02176,0.963153,0.980251,dofetilide,2.1,20
55,43.3192,-88.025,266.007,713.63,514.39,394.47,319.16,1021.07,414.34,177.483,251.964,74.4692,307.44,-0.00304494,0,0,55,0.964963,0.99355,1.04034,1.02039,0.982694,1.00997,0.991127,1.04291,1.04955,dofetilide,2.1,20
56,42.9722,-88.0111,265.194,700.09,508.38,390.9,309.19,1022.96,439.06,163.786,237.874,74.0767,322.87,0.000207797,0,0,56,1.01254,0.996538,1.0001,0.95259,1.02381,1.00241,0.982475,0.991761,0.957178,dofetilide,2.1,20
57,43.1806,-88.0116,265.17,686,499.73,387.95,298.05,1000.65,417.34,174.626,249.245,74.6076,314.65,0.00180337,0,0,57,1.00769,0.951224,0.965818,1.01169,1.01568,1.04843,0.989325,1.0038,1.01504,dofetilide,2.1,20
58,43.1537,-87.9944,263.853,743.79,530.61,396.91,346.88,1057.31,435.24,165.626,238.851,73.2136,313.52,-0.00261205,0,0,58,1.01416,0.96773,0.998097,0.95651,0.972623,0.973278,1.0482,0.958411,1.024,dofetilide,2.1,20
59,43.4936,-88.0117,265.041,726.66,520.15,395.41,331.25,1046.12,443.49,162.255,235.481,73.2151,319.46,-0.00443838,0,0,59,1.03193,1.0264,0.956209,1.0246,0.987812,0.952373,1.03733,0.999518,1.01356,dofetilide,2.1,20
60,43.0918,-88.0213,265.771,706.75,519.04,398.63,308.12,1038.74,458.31,157.303,230.63,73.3164,331.99,-0.00339861,0,0,60,1.02648,1.03945,1.04297,1.02149,0.966228,1.02178,1.01002,1.02276,0.961179,dofetilide,2.1,20
61,43.1937,-88.0137,265.32,711.01,512.27,392.18,318.83,1035.02,451.4,159.661,233.164,73.4921,324.01,-0.000921437,0,0,61,1.04223,0.998348,0.961419,0.985118,1.00773,0.95444,1.00825,0.995534,0.969112,dofetilide,2.1,20
62,42.9313,-88.0032,264.632,710.52,520.6,397.69,312.83,1038.26,450.27,159.694,233.109,73.4044,327.74,-0.000715565,0,0,62,1.04606,0.978803,1.00834,0.991717,0.953089,1.02474,1.01907,0.974766,0.964956,dofetilide,2.1,20
63,43.3408,-88.0154,265.288,727.78,519.46,394.15,333.63,1035.63,419.01,174.416,248.568,74.14,307.85,-0.00436041,0,0,63,0.995554,1.0187,1.03343,0.963715,1.01325,0.99677,1.00333,1.01721,1.0416,dofetilide,2.1,20
64,43.1549,-88.0065,264.828,727.08,516.32,392.45,334.63,1025.45,407.47,181.443,256.373,74.9183,298.37,-0.00128209,0,0,64,1.04381,0.959562,0.993837,0.953649,0.990486,0.963762,0.971673,0.985268,1.0312,dofetilide,2.1,20
65,43.2898,-88.0306,266.608,688.63,501.62,388.67,299.96,1028.52,509.32,150.926,223.777,72.8402,339.89,0.000810106,0,0,65,0.990519,1.00187,0.950784,1.00458,1.04477,0.990999,1.02425,1.04116,0.954127,dofetilide,2.1,20
66,42.799,-87.9925,263.874,696.85,507.16,390.11,306.74,1014.21,428.23,168.525,242.757,74.2206,317.36,0.00144114,0,0,66,1.0324,0.97133,1.01646,0.974588,1.01943,1.01272,1.00183,0.950965,0.974258,dofetilide,2.1,20
67,42.9918,-88.0015,264.501,698.24,503.55,389.15,309.09,1004.57,412.88,177.468,252.641,75.1619,306.33,-0.000617769,0,0,67,0.962069,1.01009,1.00408,1.01229,1.02202,0.96833,0.959174,0.970801,0.983291,dofetilide,2.1,20
68,42.9033,-88.0085,265.01,701.52,514.13,395.9,305.62,1019.89,426.07,170.469,245.299,74.819,318.37,-0.00156983,0,0,68,0.974755,1.01461,1.02548,0.978867,0.968799,1.04253,0.950682,0.98797,0.953418,dofetilide,2.1,20
69,43.1628,-87.9939,263.828,708.51,512.53,391.89,316.62,1024.93,427.2,169.435,243.555,74.1091,316.42,-0.00251533,0,0,69,0.979146,1.02907,0.99173,0.957847,1.0328,1.03121,1.00748,0.961692,0.993444,dofetilide,2.1,20
70,43.2337,-88.0309,266.683,714.94,519.25,397.8,317.14,1031.27,426.41,170.671,245.183,74.5007,316.33,-0.0039214,0,0,70,1.00288,1.02366,1.03658,0.986587,0.961683,1.01983,0.9587,1.04955,0.99288,dofetilide,2.1,20
71,42.9591,-88.013,265.333,690.07,502.48,389.51,300.56,1009.04,430.42,167.479,241.589,74.0994,318.97,0.00139706,0,0,71,0.968373,0.970308,1.02128,1.04496,1.00895,0.986038,1.00244,1.00047,0.989786,dofetilide,2.1,20
72,43.2605,-88.0038,264.523,706.67,507.51,390.1,316.57,1009.38,406.8,181.688,256.536,74.8367,302.71,-0.00352292,0,0,72,1.0158,1.03732,1.03828,1.00202,1.04664,1.01125,0.993055,0.992873,1.0427,dofetilide,2.1,20
73,43.0264,-88.0282,266.395,701.37,507.78,390.52,310.85,1026.09,446.22,161.202,234.977,73.7638,324.72,0.000303884,0,0,73,1.0407,0.990294,1.02764,0.958092,1.03141,0.978729,0.988468,1.03496,0.968302,dofetilide,2.1,20
74,43.2317,-88.0118,265.169,690.8,500.92,388.73,302.07,999.99,410.87,178.861,254.027,75.1548,309.19,-0.00167093,0,0,74,1.03465,1.02806,0.997941,1.01507,1.0365,1.02662,0.961414,1.00579,1.00494,dofetilide,2.1,20
75,42.9873,-87.996,264.134,718.88,520.36,396.67,322.21,1031.95,426.14,170.573,245.112,74.5278,313.07,-0.00239495,0,0,75,0.97166,1.00738,0.99286,0.973039,0.962232,0.992262,0.972718,0.955347,0.967863,dofetilide,2.1,20
76,43.2404,-88.0063,264.817,696.23,505.02,390.45,305.78,1005.22,413.16,177.685,252.191,74.4936,308.99,0.000157991,0,0,76,1.01901,0.956191,0.982017,1.04914,0.992428,1.02734,1.00929,0.994908,1.04419,dofetilide,2.1,20
77,43.1788,-88.0144,265.191,726.82,528.4,399.18,327.64,1055.06,455,158.04,230.938,72.8868,328.24,-0.00391724,0,0,77,0.965942,1.0166,1.04141,0.954683,0.979345,1.03098,1.04105,1.0108,0.994916,dofetilide,2.1,20
78,42.9779,-88.0223,265.965,721.73,519.42,395.33,326.4,1033.95,427.25,169.548,243.734,74.1741,312.22,-0.000759408,0,0,78,1.03565,0.960485,1.04782,0.964444,0.9707,0.964641,0.981761,1.02008,0.998796,dofetilide,2.1,20
79,43.2966,-87.9931,263.76,755.15,535.86,398.63,356.52,1064.45,427.78,169.816,243.191,73.3623,309.3,-0.00386119,0,0,79,1.02136,0.964992,0.980551,0.960418,0.95197,0.991832,1.04563,0.959633,1.0472,dofetilide,2.1,20
80,43.329,-87.9898,263.563,731.54,523.79,396.97,334.57,1035.85,414.06,178.204,252.83,74.6144,304.31,-0.0053254,0,0,80,0.991185,1.03224,0.968221,0.983854,0.971214,1.00734,0.99041,0.9521,1.0205,dofetilide,2.1,20
81,43.1599,-88.0133,265.291,703.4,510.44,392.81,310.59,1023.75,434.69,165.813,239.84,74.0157,320.35,-0.00196851,0,0,81,0.997256,1.02075,1.00338,1.00928,1.00545,0.99525,0.994826,1.00273,0.981902,dofetilide,2.1,20
82,43.3725,-88.0246,266.025,712.4,514,394.27,318.13,1038.04,454.12,158.767,232.084,73.3064,325.64,-0.00320793,0,0,82,1.00992,1.03146,0.977386,1.0296,0.99618,0.951234,1.01506,1.02705,0.982665,dofetilide,2.1,20
83,43.4852,-88.0213,265.771,710.08,510.03,391.79,318.29,1016.58,409.96,180.065,255.017,74.9402,306.5,-0.00239272,0,0,83,0.993991,0.99138,0.955959,0.970543,1.00253,1.03473,0.964574,1.03097,1.03646,dofetilide,2.1,20
84,42.9823,-88.0024,264.455,717.22,517.49,393.09,324.13,1038.22,444.86,161.427,234.578,73.1404,321,-0.000713124,0,0,84,0.958106,0.980159,1.03792,0.969489,1.01605,0.976903,1.04766,0.976672,0.99931,dofetilide,2.1,20
85,42.9496,-88.0293,266.437,709.93,514.14,393.12,316.81,1042.37,492.22,152.421,225.33,72.8994,332.44,-0.000320482,0,0,85,0.951026,1.00001,1.0481,0.955026,1.02422,0.950104,1.01746,1.03315,0.951185,dofetilide,2.1,20
86,42.9212,-88.0138,265.321,693.09,508.91,392.76,300.33,1022.36,447.19,160.813,234.542,73.7181,329.27,0.000783152,0,0,86,1.02063,0.982962,1.01768,0.988079,0.998168,1.03941,1.00054,1.00182,0.959781,dofetilide,2.1,20
87,43.0919,-88.0027,264.587,704.7,509.42,392.04,312.66,1009.9,408.81,180.621,255.949,75.3156,305.2,-0.00243946,0,0,87,1.03358,1.02562,1.01353,0.980811,1.00992,1.01701,0.952245,0.980214,0.995587,dofetilide,2.1,20
88,43.1306,-88.0232,265.98,680.8,498.23,387.93,292.87,1008.68,439.37,163.777,238.056,74.2675,327.88,0.00105038,0,0,88,0.954761,1.00264,0.971614,1,1.0359,1.03567,0.970154,1.02513,0.956195,dofetilide,2.1,20
89,42.9159,-87.9971,264.204,681.12,498.49,387.89,293.23,997.85,420.75,172.47,247.18,74.6986,316.73,0.000451217,0,0,89,1.02437,1.01385,1.02064,1.03552,1.03898,1.03312,0.986286,0.967292,0.97784,dofetilide,2.1,20
90,43.4223,-88.0204,265.635,725.17,522.37,396.86,328.31,1044.09,436.57,165.193,238.479,73.2746,318.92,-0.00406386,0,0,90,0.969875,1.00382,1.01033,1.01667,0.975606,0.999402,1.0385,1.02873,1.03756,dofetilide,2.1,20
91,43.01,-88.0025,264.61,714.21,517.28,395.15,319.06,1032,433.32,166.617,240.891,74.2622,317.79,-0.0012614,0,0,91,0.95677,0.994851,0.978548,0.965124,0.973595,0.989926,0.97695,0.968664,0.960718,dofetilide,2.1,20
92,43.2298,-88.0206,265.829,707.19,507.37,390.5,316.69,1011.68,410.94,178.972,253.806,74.8219,304.49,-0.00087625,0,0,92,0.95929,0.974137,1.00932,1.00305,1.00686,0.980154,0.974922,1.02451,1.03303,dofetilide,2.1,20
93,43.3949,-88.0135,265.288,719.61,515.98,394.24,325.37,1025.62,412.42,178.801,253.819,75.0058,306.01,-0.00398523,0,0,93,0.955475,1.0222,0.967679,0.959056,0.991522,1.01432,0.954784,1.00695,1.01242,dofetilide,2.1,20
94,43.2062,-87.9913,263.677,715.13,514.68,394.36,320.77,1016.69,407.98,181.721,256.723,74.9904,301.56,-0.00442741,0,0,94,0.978937,1.04037,1.00592,1.03141,0.988633,0.994997,0.983836,0.956621,1.02141,dofetilide,2.1,20
95,43.2678,-88.0274,266.329,706.63,502.38,386.7,319.93,1007.04,405.43,181.959,257.16,75.1891,300.41,0.000574957,0,0,95,0.985638,0.954885,0.987747,0.950985,1.04183,0.96602,0.953291,1.03889,1.03459,dofetilide,2.1,20
96,43.1192,-88.0267,266.317,698.09,506.98,391.74,306.35,1018.35,433.79,166.137,240.247,74.0992,320.26,0.000633128,0,0,96,0.987072,0.965936,0.994602,1.02366,0.985096,0.982941,0.984617,1.0322,0.987156,dofetilide,2.1,20
97,43.2438,-88.0296,266.391,705.87,509.29,391.41,314.46,1028.11,444.13,161.851,235.101,73.2392,322.24,6.69052E-05,0,0,97,0.952317,0.961787,1.01144,1.03322,1.00344,0.95827,1.03395,1.04431,1.01912,dofetilide,2.1,20
98,43.2126,-88.0044,264.554,727.39,528.3,400.44,326.95,1053.64,454.97,158.135,231.122,72.9765,326.25,-0.00531194,0,0,98,0.957419,1.04676,1.01806,1.01847,0.958732,0.988496,1.04268,0.982334,0.984259,dofetilide,2.1,20
99,43.4782,-88.0271,266.068,709.01,516.99,397.75,311.26,1031.02,433.77,166.876,240.796,73.9095,322.01,-0.00510448,0,0,99,1.00494,1.04558,0.99993,1.04694,0.963162,1.03645,0.997134,1.04643,1.00959,dofetilide,2.1,20
100,43.2966,-88.0021,264.532,721.91,515.58,393.62,328.29,1019.11,401.36,185.934,261.261,75.3145,297.2,-0.00284876,0,0,100,0.998784,0.988427,0.969224,0.975591,0.980067,1.00362,0.960761,0.97962,1.03562,dofetilide,2.1,20
1,43.2239,-88.0173,265.721,617.1,458.87,373.81,243.29,927.11,394.25,188.042,264.178,76.125,310.01,0.00427344,0,0,1,1.045,1.02135,0.96461,0.997549,1.03932,0.984879,0.963929,1.02386,1.02595,dofetilide,2.1,9
2,43.0416,-88.0059,264.911,619.28,464.66,377.5,241.78,942.3,413.01,175.9,250.612,74.7009,323.02,0.0058074,0,0,2,0.989232,0.972732,0.98697,0.999216,0.997203,1.02076,1.03404,0.997939,1.0285,dofetilide,2.1,9
3,42.6073,-87.9953,264.244,622.4,468.28,380.01,242.39,939.58,405.53,180.84,256.439,75.5874,317.18,0.00577197,0,0,3,0.994848,0.98665,1.04509,0.993513,0.965132,1.01001,0.987223,0.964972,0.986203,dofetilide,2.1,9
4,42.9843,-87.9966,264.311,614.76,462.8,377.05,237.71,934.95,406.98,179.688,254.758,75.0586,320.19,0.00646434,0,0,4,0.982776,0.963687,0.970274,1.02745,0.978316,1.03209,1.02756,0.975382,1.02719,dofetilide,2.1,9
5,42.9069,-88.0192,265.857,606.57,458.56,374.98,231.59,948.06,440.65,163.21,237.321,74.1007,341.49,0.00820138,0,0,5,1.03866,0.968743,0.97292,1.04222,0.993322,1.02222,1.02611,1.02167,0.973734,dofetilide,2.1,9
6,42.9382,-88.0268,266.344,606.93,456.95,372.89,234.04,954.26,459.51,157.9,231.575,73.6649,347.33,0.0085983,0,0,6,0.973688,0.975176,0.974108,0.998904,1.04321,1.01306,1.03227,1.03939,0.963177,dofetilide,2.1,9
7,42.702,-88.005,264.918,622.42,468.44,380.09,242.33,956.9,436.33,164.649,238.752,74.0921,334.48,0.00744768,0,0,7,0.984353,0.953495,1.00142,1.00771,0.952361,0.985216,1.03531,0.981961,0.972573,dofetilide,2.1,9
8,43.1208,-88.0244,266.184,608.6,455.27,372.27,236.33,934.93,414.79,174.232,249.167,74.9244,326.33,0.00599424,0,0,8,1.01389,1.00877,0.988507,1.03998,1.04529,0.98104,1.00541,1.04075,1.01129,dofetilide,2.1,9
9,43.2337,-88.0227,266.136,629.34,469.08,381,248.34,936.38,394.31,189.379,265.556,76.1655,307.04,0.00232416,0,0,9,1.01083,1.01752,0.985172,1.01088,0.957194,0.977712,0.95749,1.03633,1.03248,dofetilide,2.1,9
10,43.1703,-88.0266,266.342,622.42,464.78,377.84,244.58,954.4,432.11,166.397,240.571,74.1625,331.98,0.00345449,0,0,10,1.04744,1.03671,1.00692,1.02656,1.01438,0.957383,1.0286,1.04388,1.0015,dofetilide,2.1,9
11,42.8231,-87.9924,263.921,625.35,468.19,380.07,245.28,947.09,414.78,175.303,250.769,75.4543,321.74,0.00365985,0,0,11,0.999734,1.04267,0.9756,1.03061,0.960446,0.959836,0.978725,0.951318,0.955042,dofetilide,2.1,9
