Param#,Peak Voltage,RMP,Max Upstroke Velocity,APD1,APD2,APD3,Tri90-40,CTD90,CTD50,CaTamp,CaTmax,CaiD,EMw,qNet,EAD,Depolarization,Index,GNa,GNaL,Gto,GKr,GKs,GK1,Gncx,Pnak,PCa,drug,cnet,dose
87,37.9362,-87.9898,165.186,441.55,352.9,318.94,122.61,860.94,412.18,137.387,205.062,67.6685,419.39,0.0487134,0,0,87,0.637328,1.12478,1.16767,0.646771,0.64519,1.16263,1.42513,0.899291,0.860695,ondansetron,358.5,2
90,39.7325,-88.0644,245.194,313.08,244.23,221.74,91.34,829.47,373.75,134.941,209.833,74.8838,516.39,0.0754694,0,0,90,0.92098,1.48888,0.524222,1.03661,0.749197,1.03976,0.7872,1.00938,0.657217,ondansetron,358.5,2
91,42.8603,-88.0563,268.149,479.65,341.94,306.73,172.92,761.81,331.63,228.047,304.1,76.0436,282.16,0.0501983,0,0,91,1.01725,0.641493,0.811559,0.53389,1.43659,0.525324,1.1647,1.05129,1.44199,ondansetron,358.5,2
92,42.4286,-88.1075,175.411,393.25,322.42,297.4,95.85,752.58,330.56,211.459,281.756,70.2913,359.33,0.0367867,0,0,92,0.660177,1.44311,1.01261,0.855715,1.48739,1.47129,1.45002,1.34922,1.49697,ondansetron,358.5,2
93,39.3377,-88.0898,214.398,388.97,293.53,268.11,120.86,829.38,383.29,143.543,213.564,70.0134,440.41,0.0678861,0,0,93,0.796213,0.670936,0.888638,0.828865,0.653642,0.569988,1.20593,1.08953,0.9684,ondansetron,358.5,2
94,38.2436,-87.9471,147.581,283.31,233.74,218.51,64.8,761.37,325.65,170.417,238.356,67.934,478.06,0.0655211,0,0,94,0.589233,1.45364,1.23322,1.49962,0.953672,1.29103,1.49588,0.853225,1.12562,ondansetron,358.5,2
98,31.6608,-88.105,134.069,263.63,203.97,187.5,76.13,698.53,269.53,238.483,320.529,82.0408,434.9,0.085231,0,0,98,0.515355,1.37149,1.28372,1.34976,1.23567,0.723209,0.561925,1.06169,0.516209,ondansetron,358.5,2
99,40.1318,-88.0164,176.778,348.39,282.32,262.09,86.3,725.77,309.08,224.869,297.098,72.2232,377.38,0.0594456,0,0,99,0.679416,0.830785,1.04126,1.04566,0.998817,1.12841,1.33357,1.0114,1.32894,ondansetron,358.5,2
102,42.2001,-87.9139,315.692,249.75,190.66,171.99,77.76,725.57,300.21,209.318,298.408,89.0768,475.82,0.0955787,0,0,102,1.27052,1.37834,0.871271,1.27755,0.614773,1.14797,0.506448,0.702154,0.602509,ondansetron,358.5,2
104,43.5927,-88.1655,300.663,383.85,297.54,271.94,111.91,831.55,392.83,146.92,217.185,70.2566,447.7,0.0572906,0,0,104,1.12627,1.0949,1.04641,0.853186,1.24777,0.836153,1.27744,1.43363,1.37463,ondansetron,358.5,2
105,43.3661,-88.1508,267.773,355.75,278.54,256.75,99,782.42,352.43,177.089,250.258,73.1603,426.67,0.0627251,0,0,105,0.991271,0.834075,0.624196,1.03307,0.537666,0.777966,1.1304,1.35679,1.34201,ondansetron,358.5,2
106,45.3672,-87.8598,338.465,317.39,236.97,217.14,100.25,641.95,252.13,351.746,440.432,88.6781,324.56,0.0760418,0,0,106,1.41332,0.793247,0.704233,1.08964,1.45539,0.592425,0.7994,0.660343,1.42329,ondansetron,358.5,2
107,48.0556,-88.1259,378.633,444.38,334.25,295.77,148.61,813.53,384.74,192.305,272.022,79.7057,369.15,0.0538285,0,0,107,1.481,0.954173,0.742953,0.55713,0.810286,1.14347,0.838236,1.32211,1.29318,ondansetron,358.5,2
108,41.8546,-87.8787,293.321,301.75,240.99,221.33,80.42,779.55,345.16,168.37,242.499,74.12,477.8,0.0713993,0,0,108,1.18957,1.46916,1.02358,1.17721,1.28298,1.28542,1.15663,0.72406,1.10261,ondansetron,358.5,2
109,43.7313,-87.8056,349.118,275.9,216.49,198.86,77.04,691.41,283.86,258.184,342.648,84.4544,415.51,0.089316,0,0,109,1.48651,0.762188,1.47196,1.23847,0.957291,1.1719,0.866485,0.620157,1.14495,ondansetron,358.5,2
110,46.4971,-88.1373,345.806,288.8,223.6,206.5,82.3,697.14,287.69,254.674,338.516,83.8329,408.34,0.0754932,0,0,110,1.34455,1.30215,0.706253,1.40551,1.01336,0.653893,0.763957,1.25752,1.36685,ondansetron,358.5,2
111,39.1966,-87.899,265.345,290.39,226.8,208.25,82.14,714.27,294.33,229.592,311.488,81.8877,423.88,0.0835542,0,0,111,1.05269,1.09308,1.23614,1.16353,1.0521,0.972961,0.806263,0.71243,0.89292,ondansetron,358.5,2
112,44.3416,-88.0903,326.97,405.87,296.75,260.61,145.26,790.68,361.98,192.57,277.941,85.3575,384.81,0.0705146,0,0,112,1.24881,1.11978,0.658592,0.575272,1.0573,0.919553,0.557098,1.10098,0.731307,ondansetron,358.5,2
113,43.059,-88.1775,320.525,408.57,298.64,269.5,139.07,839.22,396.96,145.331,218.314,72.9748,430.65,0.0712932,0,0,113,1.20188,0.748597,1.37346,0.712411,1.03276,0.538656,1.0261,1.39048,1.06637,ondansetron,358.5,2
114,38.2288,-87.8415,166.235,370.95,299.16,272.72,98.23,777.96,344.95,181.08,252.869,71.7805,407.01,0.0544077,0,0,114,0.666387,1.43584,0.92331,0.820566,1.25411,1.41565,1.29712,0.655386,0.900673,ondansetron,358.5,2
115,37.8855,-87.9976,167.002,305.87,244.99,227.97,77.9,683.79,273.2,269.805,345.927,76.1177,377.92,0.0723956,0,0,115,0.647302,0.81535,1.26345,1.19982,1.33063,0.970908,1.0489,0.916105,1.17068,ondansetron,358.5,2
116,42.3025,-88.1309,258.023,441.93,328.94,297.14,144.79,785.22,354.62,196.792,271.997,75.1963,343.29,0.0534524,0,0,116,0.953905,0.818216,0.760843,0.638049,1.07016,0.643059,1.05153,1.27063,1.24676,ondansetron,358.5,2
117,39.7091,-87.9127,150.099,410.44,327.2,298.32,112.12,686.82,262.77,303.821,382.376,78.5496,276.38,0.0488989,0,0,117,0.59492,1.12987,0.579275,0.762005,0.580541,1.12617,0.992575,0.752092,1.0179,ondansetron,358.5,2
119,46.4266,-87.9957,360.849,271.92,206.72,189.13,82.79,774.49,338.31,167.549,245.349,77.7893,502.57,0.0874059,0,0,119,1.46718,0.962029,0.574324,1.33559,0.916688,0.744871,0.883917,0.880213,1.09352,ondansetron,358.5,2
121,40.0218,-87.9529,166.471,342.87,277.94,257.13,85.74,747.35,323.28,200.153,271.192,71.0328,404.48,0.0609346,0,0,121,0.651959,0.868557,0.7814,1.02344,0.993984,1.25476,1.37556,0.861518,1.17795,ondansetron,358.5,2
122,40.8526,-87.8734,199.264,365.9,290.56,268.22,97.68,678.63,273.92,297.358,374.262,76.8983,312.73,0.0535979,0,0,122,0.786012,1.08826,0.73314,0.995008,0.967399,0.942873,1.2321,0.720113,1.42024,ondansetron,358.5,2
123,36.012,-88.0383,128.1,300.57,243.97,224.86,75.71,728.67,295.74,211.613,287.47,75.8523,428.1,0.0731823,0,0,123,0.509155,1.13356,0.769519,1.07796,1.22359,1.41056,0.840488,0.973946,0.697793,ondansetron,358.5,2
124,43.9238,-87.9227,346.891,380.88,293.59,261.66,119.22,821.41,385.48,159.485,236.273,76.7784,440.53,0.0710984,0,0,124,1.42503,1.07741,1.29379,0.670721,1.08363,1.33666,0.957738,0.771983,0.920726,ondansetron,358.5,2
125,37.149,-87.8377,134.525,324.92,261,241.67,83.25,671.12,263.76,296.991,373.635,76.6407,346.2,0.0639911,0,0,125,0.552165,1.11017,1.13656,1.14296,0.574439,1.02809,1.07223,0.633869,1.03563,ondansetron,358.5,2
127,43.7462,-88.0516,323.952,303.44,230.3,210.43,93.01,730.72,309.96,215.833,298.288,82.4436,427.28,0.088598,0,0,127,1.26128,0.563509,0.946646,1.05719,0.857833,0.791352,0.751622,1.02702,1.02591,ondansetron,358.5,2
131,40.7901,-88.0343,181.202,423.06,323.06,296.48,126.58,709.09,287.45,268.325,344.029,75.6978,286.03,0.0461419,0,0,131,0.689537,1.148,0.87981,0.839392,0.800376,0.55208,1.17465,0.954945,1.28239,ondansetron,358.5,2
132,43.913,-88.0029,334.285,314.86,238.01,212.67,102.19,792.38,354.62,164.65,246.987,82.3257,477.52,0.0886646,0,0,132,1.3257,0.927848,0.763793,0.880849,0.583705,1.11347,0.624711,0.870715,0.674783,ondansetron,358.5,2
134,40.8967,-87.9769,273.201,327.45,253.71,235.36,92.09,756.07,333.31,187.135,259.307,72.1633,428.62,0.0740794,0,0,134,1.07448,0.54534,1.37207,1.18517,0.620091,0.62427,1.40078,0.858021,1.40861,ondansetron,358.5,2
135,33.946,-87.7703,134.25,348.03,276.3,250.18,97.85,637.93,235.67,370.12,456.519,86.3941,289.9,0.0665432,0,0,135,0.557162,1.27293,1.21399,0.781322,1.23333,1.28105,0.655486,0.514932,0.663275,ondansetron,358.5,2
138,40.294,-88.0491,246.637,326,265.61,246.53,79.47,631.59,239.48,380.086,464.377,84.2862,305.59,0.0663884,0,0,138,0.93605,0.918763,1.36544,1.13496,0.55504,1.23759,0.817799,1.10851,1.47395,ondansetron,358.5,2
139,43.97,-88.0736,322.617,435.03,323.28,289.37,145.66,867.04,422.31,137.623,209.941,72.3092,432.01,0.0558325,0,0,139,1.25071,1.30613,0.920836,0.682607,0.853358,0.673418,1.09836,1.07315,1.04837,ondansetron,358.5,2
141,43.2506,-88.1361,296.299,295.71,242.08,224.57,71.14,688.5,280.89,270.053,352.384,82.3237,392.79,0.0700094,0,0,141,1.11633,1.39649,1.12343,1.30011,1.11928,1.46078,0.800316,1.42354,1.34901,ondansetron,358.5,2
142,39.2915,-88.1887,240.696,317.94,249.05,230.82,87.12,641.79,244.88,352.141,437.625,85.479,323.85,0.0693611,0,0,142,0.880009,1.37505,1.48796,1.2101,1.14723,0.664456,0.685315,1.40984,1.22924,ondansetron,358.5,2
143,44.5876,-88.1085,332.603,324.44,242.95,223.72,100.72,641.37,250.35,353.146,441.41,88.2572,316.93,0.0802738,0,0,143,1.29324,0.536644,1.27929,1.08407,1.19099,0.513335,0.727807,1.14934,1.46912,ondansetron,358.5,2
147,47.4594,-88.1544,360.379,411.39,307.62,278.57,132.82,700.13,282.73,302.421,389.368,86.9361,288.74,0.0533941,0,0,147,1.38748,1.11314,0.773504,0.803255,0.541136,0.633143,0.716006,1.37929,1.49008,ondansetron,358.5,2
148,40.4161,-87.9575,260.25,269.57,211.67,193.61,75.96,644.64,246,334.643,426.992,92.3407,375.07,0.0918635,0,0,148,1.0092,0.66328,0.590182,1.1473,0.510271,1.27771,0.514997,0.80077,0.835951,ondansetron,358.5,2
150,43.348,-87.7996,336.786,294.93,234.87,215.54,79.39,797.35,359.45,152.185,223.704,71.5106,502.42,0.077463,0,0,150,1.43577,1.17019,1.30884,1.21141,1.07837,1.32324,1.372,0.625701,1.19966,ondansetron,358.5,2
151,40.6942,-88.0805,276.248,339.86,266.23,243.05,96.81,779.64,346.15,177.346,253.957,76.601,439.78,0.0687065,0,0,151,1.04699,1.38849,1.2098,0.942748,1.36499,1.01364,0.910055,1.12394,0.974022,ondansetron,358.5,2
153,42.6193,-88.0336,237.423,493.27,384.28,344.12,149.15,754.17,293.28,265.485,343.609,78.1152,260.9,0.0398555,0,0,153,0.893716,0.719265,0.571562,0.532812,0.517624,1.11846,1.04323,1.04567,1.35584,ondansetron,358.5,2
157,40.404,-88.132,258.55,254.79,207.85,193.15,61.64,706.79,285.97,231.504,312.322,80.8116,452,0.0873945,0,0,157,0.961107,1.04068,1.03395,1.48505,0.727891,1.45104,0.744054,1.33651,1.0391,ondansetron,358.5,2
161,42.8335,-88.0531,283.978,256.54,205.81,190.23,66.31,636.4,242.37,350.145,439.309,89.1577,379.86,0.0895831,0,0,161,1.08492,0.602824,0.663748,1.32058,1.3265,1.44281,0.601438,1.08297,1.20039,ondansetron,358.5,2
166,39.5763,-88.0913,133.395,318.3,247.63,230.01,88.29,682.75,268.72,274.908,350.835,75.9229,364.45,0.0663046,0,0,166,0.520278,0.996576,0.502005,1.25185,0.709118,0.576515,0.94626,1.03584,1.07013,ondansetron,358.5,2
170,42.0571,-88.1703,268.315,444.62,336.34,302.52,142.1,668.39,239.97,364.679,451.691,87.0033,223.77,0.0588369,0,0,170,0.977206,0.551195,0.99076,0.523392,1.16938,0.907522,0.671773,1.48255,1.32098,ondansetron,358.5,2
173,42.8238,-88.1352,308.726,275.81,217.15,198.7,77.11,811.78,360.89,140.736,215.895,75.15,535.97,0.0851473,0,0,173,1.16717,1.35898,0.904737,1.28047,0.829542,1.13811,0.813156,1.27565,0.847955,ondansetron,358.5,2
175,38.7591,-87.8393,257.519,471.64,349.28,307.89,163.75,878.69,430.2,133.949,204.812,70.8556,407.05,0.0632935,0,0,175,1.02439,0.7301,0.996034,0.506384,0.797088,0.765692,1.24536,0.616027,0.819406,ondansetron,358.5,2
176,46.0521,-88.1256,358.601,313.36,245.66,224.2,89.16,721.59,307.9,234.213,317.935,83.7114,408.23,0.0801953,0,0,176,1.39144,0.824571,1.10549,0.986795,1.34121,1.26172,0.738188,1.33938,1.22111,ondansetron,358.5,2
180,40.0599,-88.1284,208.542,283.07,232.23,215.43,67.64,768.81,329.21,171.754,245.197,73.4355,485.74,0.0721115,0,0,180,0.772581,1.41079,0.719212,1.32985,1.13655,1.49296,0.970538,1.31536,0.994591,ondansetron,358.5,2
1,38.3627,-88.1535,189.674,256.73,210.18,196.11,60.62,653.29,248.77,317.74,399.298,81.5547,396.56,0.081256,0,0,1,0.698716,1.01134,0.978925,1.35698,1.24229,1.36012,0.700452,1.40027,1.13236,ondansetron,358.5,1
2,46.2749,-88.1628,347.859,245.01,197,182.45,62.56,789.47,345.8,150.072,223.578,73.4975,544.46,0.0924723,0,0,2,1.32916,0.618259,0.680672,1.41947,0.736857,1.35337,0.981452,1.46718,1.27088,ondansetron,358.5,1
4,41.2171,-88.1654,288.358,309.29,245.66,225.64,83.65,695.58,283.94,263.459,349.258,85.7905,386.29,0.0770932,0,0,4,1.065,1.35064,1.43676,1.02166,0.886777,1.10254,0.63188,1.44478,0.960312,ondansetron,358.5,1
5,37.2672,-88.1449,167.783,304.73,251.25,233.51,71.22,824.56,369.39,131.044,197.807,66.7576,519.83,0.0750903,0,0,5,0.626144,0.84137,1.31771,1.06523,0.756123,1.44616,1.30788,1.36701,0.929413,ondansetron,358.5,1
6,41.5378,-87.8262,316.394,351.36,269.08,237.27,114.09,841.28,391.58,137.731,215.9,78.1603,489.92,0.0858225,0,0,6,1.3041,0.898694,0.95934,0.611217,0.627088,1.43325,0.746303,0.559261,0.548117,ondansetron,358.5,1
9,38.6828,-87.8785,167.511,275.49,220.29,205.41,70.08,647.82,249.45,330.656,408.815,78.1557,372.33,0.068223,0,0,9,0.668078,1.32809,1.00135,1.37704,1.17536,0.881394,1.00129,0.682827,1.2955,ondansetron,358.5,1
10,33.1226,-87.852,160.706,231.18,181.23,166.16,65.02,777.56,319.39,149.985,224.894,74.9023,546.38,0.0897252,0,0,10,0.640383,1.42469,0.790927,1.38253,0.985211,1.07405,0.770907,0.580445,0.502509,ondansetron,358.5,1
14,38.1866,-87.7494,215.451,251.97,202.05,187.64,64.33,640.41,243.36,342.525,425.931,83.4022,388.44,0.0826709,0,0,14,0.874694,0.94465,0.934225,1.34028,1.07286,1.21154,0.825917,0.531405,1.13432,ondansetron,358.5,1
20,41.048,-87.7351,231.693,446.61,327.33,294.39,152.22,741.79,320.86,237.17,313.406,76.227,295.18,0.0484603,0,0,20,0.939491,1.27055,0.596076,0.642641,0.978897,0.557006,1.3213,0.521269,1.16439,ondansetron,358.5,1
22,37.4952,-88.1497,212.106,284.19,223.84,208.81,75.38,673.9,265.1,280.766,360.641,79.8698,389.71,0.0834567,0,0,22,0.78031,0.734109,1.45535,1.22921,1.16057,0.704971,0.828635,1.2789,1.15187,ondansetron,358.5,1
24,43.3426,-87.7503,320.365,252.34,192.44,177.47,74.87,757.52,322.76,174.043,249.279,75.2276,505.18,0.0833626,0,0,24,1.37105,1.49213,0.747794,1.47849,1.2575,0.59586,1.13521,0.501402,1.11469,ondansetron,358.5,1
27,42.5549,-87.902,311.471,436.88,327.81,294.55,142.33,806.48,380.6,177.801,251.092,73.2814,369.6,0.0610137,0,0,27,1.25585,0.598904,1.31387,0.59768,0.713975,0.774301,1.35939,0.762138,1.27372,ondansetron,358.5,1
28,44.0327,-88.1185,301.904,433.2,324.75,293.29,139.91,853.51,413.11,144.025,215.024,70.9914,420.31,0.0608967,0,0,28,1.13371,0.531424,0.696756,0.633101,0.514713,0.668328,1.21347,1.24446,1.23375,ondansetron,358.5,1
29,39.3598,-88.0564,246.675,310.33,241.83,222.03,88.3,635.71,240.62,363.391,453.079,89.682,325.38,0.0845248,0,0,29,0.924752,0.572415,1.0307,0.923424,0.675227,0.946268,0.585204,1.04201,0.993049,ondansetron,358.5,1
31,41.0466,-88.1632,230.921,368.35,282.12,258.44,109.91,706.33,287.74,262.566,344.68,82.1063,337.98,0.0624212,0,0,31,0.839924,1.19758,0.540567,0.845105,0.78175,0.638315,0.722195,1.33211,1.01411,ondansetron,358.5,1
33,40.0575,-88.1323,145.846,466.07,359.44,326.59,139.48,726.38,280.87,263.887,339.344,75.4509,260.31,0.0393546,0,0,33,0.549514,1.184,1.09956,0.579307,0.934161,0.728757,1.03587,1.2644,1.07355,ondansetron,358.5,1
37,39.3291,-87.8048,276.978,229.46,179.02,165.45,64.01,640.2,242.05,333.013,422.677,89.6578,410.74,0.0974817,0,0,37,1.12935,0.8875,1.44939,1.45325,0.656871,0.961389,0.635251,0.576288,0.939036,ondansetron,358.5,1
39,38.8841,-87.7927,178.426,420.69,329.41,296.49,124.2,695.45,269.33,297.35,378.393,81.0359,274.76,0.0564739,0,0,39,0.713196,0.904481,0.553781,0.566011,0.814421,1.17739,0.937396,0.567539,0.906994,ondansetron,358.5,1
40,42.5643,-88.0349,301.398,286.56,221.08,204.97,81.59,646.19,252.26,332.279,417.829,85.5448,359.63,0.0835808,0,0,40,1.17429,0.704558,1.32276,1.19118,1.40784,0.658034,0.790856,0.971838,1.37901,ondansetron,358.5,1
42,41.2012,-88.1503,203.213,363.17,288.18,265.49,97.68,643.81,240.39,365.464,447.805,82.3366,280.64,0.0620214,0,0,42,0.742768,0.674059,0.713808,0.799616,1.09805,1.0172,0.779429,1.3845,1.36293,ondansetron,358.5,1
43,45.3545,-88.0162,368.9,307.25,243.19,221.16,86.09,820.09,375.65,142.778,216.724,73.9374,512.84,0.0841475,0,0,43,1.49368,0.957627,1.33864,0.953683,0.721374,1.43402,1.0162,0.985136,1.00321,ondansetron,358.5,1
44,41.7593,-88.0343,246.78,304.99,238.24,221.24,83.75,764.29,332.83,176.914,249.262,72.3398,459.3,0.0658092,0,0,44,0.94732,1.48203,0.738099,1.28761,0.761784,0.58177,1.24291,0.922959,1.24386,ondansetron,358.5,1
48,37.1938,-88.0244,158.197,424.02,329.05,298.13,125.89,851.35,399.74,136.019,204.23,68.204,427.33,0.055338,0,0,48,0.604991,1.08159,1.13286,0.624544,0.86557,0.820148,1.30413,0.940669,0.778358,ondansetron,358.5,1
49,46.0143,-88.0541,347.086,341.29,269.68,246.71,94.58,778.88,353.83,180.95,255.93,74.9698,437.59,0.0610662,0,0,49,1.37622,1.29656,0.951004,0.907675,1.41294,1.19407,1.14687,1.13365,1.45076,ondansetron,358.5,1
50,41.7323,-87.8193,281.909,285.34,222.43,204.79,80.55,770.01,335,170.212,244.169,73.9487,484.67,0.0845351,0,0,50,1.14857,0.584343,0.689181,1.1136,0.704262,0.960976,1.17044,0.610107,1.08219,ondansetron,358.5,1
51,39.5318,-87.9393,180.376,305.16,243.43,225.23,79.93,677.15,267.13,284.49,363.756,79.2619,371.99,0.0656428,0,0,51,0.70162,1.44755,0.604588,1.11681,1.3096,1.00119,0.903256,0.788425,1.05556,ondansetron,358.5,1
52,39.1673,-88.0547,219.526,349.14,280.22,258.66,90.48,786.04,353.24,168.351,238.729,70.3706,436.9,0.0639248,0,0,52,0.827536,0.97726,1.41491,0.876196,1.31226,1.11097,1.34316,1.09827,1.18682,ondansetron,358.5,1
53,40.6571,-88.1154,239.017,266.59,219.74,204.97,61.62,619.37,232.22,395.718,481.28,85.5581,352.78,0.0743536,0,0,53,0.888628,1.1726,1.08794,1.35344,1.03533,1.49504,0.677542,1.32256,1.43156,ondansetron,358.5,1
55,33.3161,-87.9503,147.289,401.43,299.92,269.54,131.89,792.1,347.03,169.609,245.091,75.4739,390.67,0.0741218,0,0,55,0.573091,0.6289,0.967936,0.567626,0.871663,0.680532,0.845302,0.740433,0.527537,ondansetron,358.5,1
56,42.8169,-88.1359,269.179,396.61,295.51,269.15,127.46,850.1,402.53,135.162,205.29,70.1207,453.49,0.0645263,0,0,56,0.998344,0.784505,0.566292,0.773854,0.556441,0.502434,1.18801,1.22403,1.09541,ondansetron,358.5,1
57,39.3969,-87.7901,267.735,344.53,259.75,232.76,111.77,666.9,262.47,318.252,412.699,94.4345,322.37,0.0753522,0,0,57,1.08093,1.38975,0.872894,0.749244,0.898956,0.903629,0.52438,0.539359,0.669498,ondansetron,358.5,1
58,40.7745,-88.026,185.394,343.8,282.04,261.19,82.61,682.89,271.89,289.168,367.299,78.1264,339.09,0.0571572,0,0,58,0.70588,1.16657,0.652004,0.967149,0.668461,1.3904,0.976337,1.0302,1.22257,ondansetron,358.5,1
59,36.0272,-88.1368,209.361,265.07,206.57,190.67,74.4,683.42,266.3,262.795,347.414,84.6136,418.35,0.0937066,0,0,59,0.764302,0.775887,1.11102,1.1809,0.52598,0.839524,0.58191,1.23317,0.742455,ondansetron,358.5,1
60,40.8137,-88.038,177.789,406.62,327.81,300.4,106.22,704.29,278.39,278.598,355.434,76.8297,297.67,0.048116,0,0,60,0.674204,1.02816,0.828115,0.696087,0.878329,1.25779,1.06143,1.05864,1.21559,ondansetron,358.5,1
64,43.979,-88.1035,287.829,264.58,208.52,193.88,70.7,820.46,366.95,127.323,194.51,67.1802,555.88,0.081699,0,0,64,1.09438,0.794485,0.548548,1.39779,1.38659,0.796828,1.39338,1.16675,1.35082,ondansetron,358.5,1
65,39.9617,-87.9097,262.637,319.88,254.1,231.58,88.3,756.16,327.22,194.568,273.352,78.7744,436.28,0.0809418,0,0,65,1.0338,0.688069,0.836743,0.823337,0.777259,1.42242,0.88078,0.733529,0.868191,ondansetron,358.5,1
67,45.6863,-87.9402,345.708,354.74,272.44,245.91,108.83,752.8,334.16,211.165,291.631,80.4545,398.06,0.0744789,0,0,67,1.40488,0.526133,0.676295,0.694201,1.11378,1.2074,0.922511,0.82256,1.19239,ondansetron,358.5,1
68,40.0653,-88.1586,262.164,241.98,195.02,180.86,61.12,740.43,306.26,189.634,267.981,78.3395,498.45,0.094503,0,0,68,0.965582,0.889342,1.06151,1.38957,0.594989,1.31746,0.757656,1.39949,0.923061,ondansetron,358.5,1
71,37.2869,-87.9815,160.953,283.75,225.69,210.11,73.64,643.56,244.98,341.751,421.517,79.7627,359.81,0.0720977,0,0,71,0.627836,1.15888,1.38397,1.27081,1.006,0.830579,0.866953,0.841628,1.16022,ondansetron,358.5,1
72,36.3371,-88.0128,125.297,319.27,261.42,242.64,76.63,703.69,284.24,244.637,318.719,74.0775,384.42,0.0684566,0,0,72,0.503281,0.922562,1.47813,0.973099,1.26185,1.34755,1.068,0.966409,0.947625,ondansetron,358.5,1
74,39.3119,-88.0024,237.088,348.69,272.21,251.35,97.34,645.76,249.39,351.113,433.439,82.3203,297.07,0.0677942,0,0,74,0.90717,0.750623,1.47323,0.866747,1.44579,0.806922,0.921863,0.935355,1.39523,ondansetron,358.5,1
75,45.5373,-88.1446,334.553,275.82,221.91,205.89,69.93,774.99,341.23,166.554,239.961,73.3984,499.17,0.0753264,0,0,75,1.28279,1.21155,0.931139,1.32387,1.48167,1.15726,1.10615,1.41389,1.44653,ondansetron,358.5,1
79,42.0335,-88.0594,278.699,387.93,313.81,286.48,101.45,847.28,406.24,139.662,208.45,68.7797,459.35,0.0627524,0,0,79,1.06072,0.571216,1.00719,0.709194,0.605073,1.47904,1.41872,1.13247,1.25721,ondansetron,358.5,1
80,43.6502,-88.1567,235.176,401.98,321.02,293.02,108.96,803.18,370.63,174.575,246.469,71.8864,401.2,0.0468438,0,0,80,0.86005,1.10285,0.510134,0.705382,0.963019,1.24648,1.1822,1.45642,1.30036,ondansetron,358.5,1
82,40.5383,-87.9018,278.514,232.15,179.17,164.14,68.01,674.31,261.82,271.003,360.687,89.675,442.16,0.0949971,0,0,82,1.10601,1.31209,0.825787,1.36949,1.36911,0.98818,0.546234,0.692542,0.75495,ondansetron,358.5,1
83,41.4912,-87.9452,290.774,334.39,256.09,235.05,99.34,794.88,358.82,159.681,232.165,72.4747,460.49,0.0762634,0,0,83,1.15244,0.74375,1.11252,0.961454,0.562099,0.688221,1.23878,0.792966,1.12145,ondansetron,358.5,1
84,38.8102,-88.1547,156.55,435.98,339.93,309.57,126.41,843.44,397.73,142.611,209.378,66.7609,407.46,0.0567022,0,0,84,0.582624,0.51337,1.2606,0.58474,0.949424,0.85385,1.43247,1.37475,1.00793,ondansetron,358.5,1
85,41.7748,-88.0962,220.225,339.69,276.71,255.52,84.17,703.08,287.89,261.027,339.997,78.9632,363.39,0.056698,0,0,85,0.819538,1.41684,0.557905,0.947885,1.12879,1.37881,0.892716,1.23513,1.20659,ondansetron,358.5,1
87,37.9022,-87.9892,165.429,420.8,337.26,306.34,114.46,851.4,403.32,138.259,205.939,67.6738,430.6,0.0517541,0,0,87,0.637328,1.12478,1.16767,0.646771,0.64519,1.16263,1.42513,0.899291,0.860695,ondansetron,358.5,1
90,39.7443,-88.0644,245.475,294.72,230.33,209.76,84.96,823.26,366.87,135.104,209.894,74.7818,528.54,0.0787886,0,0,90,0.92098,1.48888,0.524222,1.03661,0.749197,1.03976,0.7872,1.00938,0.657217,ondansetron,358.5,1
91,42.9016,-88.0575,268.432,460.63,331.67,299.16,161.47,751.66,326.39,232.023,308.251,76.2199,291.03,0.0521538,0,0,91,1.01725,0.641493,0.811559,0.53389,1.43659,0.525324,1.1647,1.05129,1.44199,ondansetron,358.5,1
92,42.3483,-88.1069,175.635,377.28,310.66,287.6,89.68,746.25,326.58,212.655,282.935,70.274,368.97,0.039478,0,0,92,0.660177,1.44311,1.01261,0.855715,1.48739,1.47129,1.45002,1.34922,1.49697,ondansetron,358.5,1
93,39.3035,-88.092,214.671,368.43,279.45,256.25,112.18,821.96,375.79,144.202,214.194,69.985,453.53,0.0709042,0,0,93,0.796213,0.670936,0.888638,0.828865,0.653642,0.569988,1.20593,1.08953,0.9684,ondansetron,358.5,1
94,38.1657,-87.9481,147.856,265.95,219.72,205.83,60.12,760.55,322.65,167.11,234.684,67.569,494.6,0.0690444,0,0,94,0.589233,1.45364,1.23322,1.49962,0.953672,1.29103,1.49588,0.853225,1.12562,ondansetron,358.5,1
98,31.564,-88.1066,134.369,247.38,191.51,176.36,71.02,699.39,268.62,234.328,315.93,81.5966,452.01,0.0879792,0,0,98,0.515355,1.37149,1.28372,1.34976,1.23567,0.723209,0.561925,1.06169,0.516209,ondansetron,358.5,1
99,40.0566,-88.0168,177.03,331,269.15,250.63,80.37,722.05,305.7,223.994,296.066,72.0665,391.05,0.06253,0,0,99,0.679416,0.830785,1.04126,1.04566,0.998817,1.12841,1.33357,1.0114,1.32894,ondansetron,358.5,1
102,42.2278,-87.9141,316.103,233.73,178.61,161.56,72.17,722.32,295.8,208.559,297.386,88.815,488.59,0.098579,0,0,102,1.27052,1.37834,0.871271,1.27755,0.614773,1.14797,0.506448,0.702154,0.602509,ondansetron,358.5,1
