Param#,Peak Voltage,RMP,Max Upstroke Velocity,APD1,APD2,APD3,Tri90-40,CTD90,CTD50,CaTamp,CaTmax,CaiD,EMw,qNet,EAD,Depolarization,Index,GNa,GNaL,Gto,GKr,GKs,GK1,Gncx,Pnak,PCa,drug,cnet,dose
21,38.6015,-88.0518,267.456,248.17,196.98,175.26,72.91,974.74,428.02,56.04,116.307,60.2632,726.57,0.0808311,0,0,21,0.992863,0.950997,0.966825,0.967273,0.955106,1.04376,1.03602,0.957388,0.985727,diltiazem,127.5,4
22,38.5818,-88.0478,267.068,253.22,201.93,179.95,73.27,962.26,426.02,61.0423,122.911,61.8646,709.04,0.0770336,0,0,22,0.981055,1.03302,1.03266,0.97651,0.977462,1.04777,0.975026,0.960767,1.03846,diltiazem,127.5,4
23,38.7824,-88.0761,269.388,249.22,196.56,174.72,74.5,981.98,430.61,53.8467,113.555,59.7055,732.76,0.0812906,0,0,23,0.970209,0.957814,0.981959,0.968216,1.03496,0.960786,1.04909,1.01193,0.952645,diltiazem,127.5,4
24,38.6435,-88.0579,267.854,254.22,202.17,179.9,74.32,976.91,431.62,56.4846,117.144,60.6553,722.69,0.0777008,0,0,24,1.01776,1.02488,1.00289,0.96199,1.0303,1.02841,1.01352,0.977776,0.966506,diltiazem,127.5,4
25,38.6996,-88.0739,269.225,237.95,188.1,167.34,70.61,967.29,421.1,56.5203,117.052,60.5283,729.34,0.0825014,0,0,25,1.03926,0.981943,1.04969,1.03606,0.974731,1.00629,1.00404,1.01342,0.988003,diltiazem,127.5,4
26,38.7097,-88.0656,268.431,245.69,194.46,173.11,72.58,975.47,427.3,55.3901,115.565,60.1714,729.78,0.0792051,0,0,26,0.996348,1.03865,1.01561,1.0198,1.03365,0.970867,1.03144,0.993396,0.975072,diltiazem,127.5,4
27,38.6766,-88.0628,268.239,249.31,197.82,176.17,73.14,970.26,426.97,57.6232,118.398,60.7708,720.95,0.079122,0,0,27,1.03727,1.00667,1.01949,0.990195,0.989892,1.0001,1.01271,0.989648,1.00705,diltiazem,127.5,4
28,38.6131,-88.0647,268.45,246.04,194.01,172.37,73.67,972.57,425.89,56.0863,116.717,60.6275,726.53,0.0809176,0,0,28,1.04885,0.987615,1.03991,0.992344,0.981577,0.962324,0.998626,0.984138,0.950104,diltiazem,127.5,4
29,38.6319,-88.0583,267.966,237.94,187.65,166.95,70.99,962.14,418.93,58.0313,118.981,60.9461,724.2,0.0819852,0,0,29,0.977981,0.98371,1.01255,1.03719,1.00095,0.975173,0.992789,0.971822,1.0107,diltiazem,127.5,4
30,38.6143,-88.0595,267.92,237.35,188.36,167.86,69.49,960.2,418.48,58.7853,119.692,60.9026,722.85,0.0818082,0,0,30,1.0227,0.985651,1.04627,1.04376,0.983504,1.04061,1.0063,0.983894,1.04647,diltiazem,127.5,4
31,38.7772,-88.074,269.263,248.46,195.85,173.93,74.53,968.44,425.5,57.7786,119.059,61.2768,719.98,0.0808676,0,0,31,1.0257,0.969963,0.995703,0.971907,1.00416,0.967561,0.966265,1.00815,0.965723,diltiazem,127.5,4
32,38.8775,-88.0759,269.405,253.38,200.7,178.38,75,972.99,429.81,57.4554,118.731,61.2712,719.61,0.0785523,0,0,32,1.00368,1.01144,0.962983,0.966268,0.964973,0.993873,0.968581,1.01903,0.958758,diltiazem,127.5,4
33,38.992,-88.0858,270.07,253.85,201.31,179.29,74.56,978.21,432.01,56.0321,116.433,60.3971,724.36,0.0782094,0,0,33,1.00835,1.01906,0.959383,0.9811,0.969208,0.971896,1.02281,1.04859,0.991497,diltiazem,127.5,4
34,38.8381,-88.0769,269.372,255.82,202.63,180.41,75.41,967.66,428.58,59.4881,120.959,61.4663,711.84,0.0779171,0,0,34,1.00575,1.00956,1.02217,0.962329,1.02513,0.961824,0.980794,1.02646,1.0231,diltiazem,127.5,4
35,38.7671,-88.0715,268.895,248.01,196.52,175.22,72.79,970.49,426.39,57.2914,117.668,60.3726,722.48,0.0794663,0,0,35,0.950975,1.00501,1.02996,1.00682,1.01021,0.965656,1.03999,1.01271,1.03911,diltiazem,127.5,4
36,38.572,-88.0526,267.401,251.42,200.29,178.52,72.9,969.69,427.9,58.3004,119.23,60.9258,718.27,0.0776476,0,0,36,0.972651,1.03438,1.04426,0.989826,0.967223,1.02945,1.01428,0.969426,1.01481,diltiazem,127.5,4
37,38.6115,-88.051,267.425,242.12,191.56,170.49,71.63,972.75,424.61,55.5652,115.583,60.0149,730.63,0.0816306,0,0,37,1.0295,0.962398,0.963648,1.00596,0.984468,1.00809,1.0467,0.953762,0.996232,diltiazem,127.5,4
38,38.6182,-88.0518,267.452,238.65,188.17,167.46,71.19,964.1,419.85,57.5295,118.21,60.6769,725.45,0.0817709,0,0,38,0.983967,0.979258,0.984581,1.03241,1.02059,0.969029,1.01182,0.95492,1.01754,diltiazem,127.5,4
39,38.7561,-88.0663,268.701,239.75,189.17,168.14,71.61,964.03,420.56,57.7882,118.883,61.091,724.28,0.082255,0,0,39,0.953572,0.966569,0.973413,1.01412,1.01201,1.00131,0.97704,0.990631,0.990683,diltiazem,127.5,4
40,38.9064,-88.082,269.819,241.89,190.99,169.95,71.94,961.75,420.78,58.9498,120.331,61.3775,719.86,0.0810721,0,0,40,1.00643,0.997429,0.996071,1.02552,1.0171,0.974002,0.967172,1.03593,1.0181,diltiazem,127.5,4
41,38.5362,-88.0561,267.766,236.47,186.82,166.2,70.27,969.34,421.06,55.6177,115.831,60.2094,732.87,0.082058,0,0,41,0.986293,0.999692,1.04399,1.04766,0.994946,0.997161,1.02337,0.966624,0.976683,diltiazem,127.5,4
42,38.714,-88.0534,267.521,248.49,196.42,174.88,73.61,969.37,426,57.6509,118.414,60.7591,720.88,0.078815,0,0,42,0.960292,1.01248,0.95422,0.996498,1.04873,0.956886,1.01671,0.962307,1.01642,diltiazem,127.5,4
43,38.9085,-88.08,269.526,252.46,200.23,178.51,73.95,967.55,427.47,59.0773,120.279,61.1976,715.09,0.077528,0,0,43,1.04548,1.04144,1.01445,1.00115,0.976499,0.95506,0.99585,1.03769,1.04013,diltiazem,127.5,4
44,38.6561,-88.0546,267.629,253.05,201.09,179.16,73.89,959.86,424.78,61.6727,123.768,62.0908,706.81,0.0773628,0,0,44,1.02871,1.02767,1.02663,0.982016,0.954556,0.998778,0.962404,0.973844,1.04585,diltiazem,127.5,4
45,38.7173,-88.059,267.982,253.82,201.12,178.83,74.99,967.43,427.83,59.251,121.037,61.7821,713.61,0.0769784,0,0,45,1.01152,1.04906,0.989099,0.972991,1.04779,0.983794,0.955893,0.978953,0.978301,diltiazem,127.5,4
46,38.7263,-88.0659,268.487,242.3,191.6,170.5,71.8,960.07,420.37,59.5892,121.271,61.6777,717.77,0.0794256,0,0,46,1.0412,1.04737,1.03564,1.04011,1.00167,0.972533,0.956272,0.996674,1.00511,diltiazem,127.5,4
47,38.9317,-88.083,269.795,261.43,207.45,184.81,76.62,964.56,430.01,61.5866,123.808,62.2173,703.13,0.0757037,0,0,47,1.00096,1.04347,1.03047,0.95174,1.01855,0.953754,0.951743,1.0478,1.04352,diltiazem,127.5,4
48,38.7965,-88.0711,268.865,247.73,196.99,175.69,72.04,970.9,426.93,57.3156,117.822,60.5031,723.17,0.078259,0,0,48,0.961421,1.04459,1.02386,1.01773,1.04095,1.00412,1.03041,1.01668,1.03059,diltiazem,127.5,4
49,38.7927,-88.0699,268.84,239.75,190.43,169.57,70.18,976.41,425.76,54.3565,114.206,59.8463,736.66,0.0805329,0,0,49,1.01685,1.03035,0.979946,1.04507,0.995641,1.04154,1.04058,1.00759,0.971884,diltiazem,127.5,4
50,38.8659,-88.0813,269.786,235.32,186.02,165.34,69.98,970.72,421.62,55.1467,115.488,60.3375,735.4,0.0830145,0,0,50,1.03679,0.984074,0.976216,1.04118,1.04903,1.03715,0.999339,1.03123,0.962398,diltiazem,127.5,4
51,38.8533,-88.0751,269.332,246.85,195.3,173.88,72.97,975.18,427.57,55.6361,115.663,60.0233,728.33,0.0813673,0,0,51,0.976124,0.952567,0.957704,0.987849,0.959236,0.98755,1.04484,1.01535,1.00625,diltiazem,127.5,4
52,38.687,-88.0628,268.256,242.28,191.83,170.92,71.36,965.25,422.02,57.9108,118.452,60.5375,722.97,0.0816634,0,0,52,1.00127,0.95832,1.00797,1.00867,1.03705,1.00545,1.02953,0.988291,1.04849,diltiazem,127.5,4
53,38.8178,-88.0663,268.468,247.97,196.87,175.21,72.76,964.85,424.7,59.1829,120.567,61.3804,716.88,0.0800712,0,0,53,0.966251,0.973456,0.951714,0.977035,1.01127,1.04424,0.979766,0.99889,1.02267,diltiazem,127.5,4
54,38.6712,-88.0525,267.458,247.9,197,175.31,72.59,974.34,428.12,56.2377,116.717,60.476,726.44,0.0792318,0,0,54,1.04915,1.00474,0.952636,0.984849,1.02794,1.0464,1.02176,0.963153,0.980251,diltiazem,127.5,4
55,38.8507,-88.0817,269.77,243.74,193.38,172.35,71.39,962.17,421.95,59.2848,120.452,61.1637,718.43,0.0806779,0,0,55,0.964963,0.99355,1.04034,1.02039,0.982694,1.00997,0.991127,1.04291,1.04955,diltiazem,127.5,4
56,38.7079,-88.0656,268.616,253.63,200.88,178.51,75.12,973.49,429.8,57.25,118.346,61.0923,719.86,0.0789148,0,0,56,1.01254,0.996538,1.0001,0.95259,1.02381,1.00241,0.982475,0.991761,0.957178,diltiazem,127.5,4
57,38.8038,-88.0697,268.938,239.18,189.39,168.49,70.69,963.63,420.51,57.9724,118.936,60.9601,724.45,0.0826191,0,0,57,1.00769,0.951224,0.965818,1.01169,1.01568,1.04843,0.989325,1.0038,1.01504,diltiazem,127.5,4
58,38.5944,-88.0515,267.425,254.27,201.48,179.48,74.79,973.62,429.74,57.2709,117.663,60.3883,719.35,0.0790859,0,0,58,1.01416,0.96773,0.998097,0.95651,0.972623,0.973278,1.0482,0.958411,1.024,diltiazem,127.5,4
59,38.8509,-88.0679,268.566,246.01,194.62,173.41,72.6,973.1,426.62,56.1878,116.428,60.2365,727.09,0.0791643,0,0,59,1.03193,1.0264,0.956209,1.0246,0.987812,0.952373,1.03733,0.999518,1.01356,diltiazem,127.5,4
60,38.7465,-88.0756,269.271,245.05,194.62,173.23,71.82,974.76,427.24,55.6431,116.063,60.4163,729.71,0.0795178,0,0,60,1.02648,1.03945,1.04297,1.02149,0.966228,1.02178,1.01002,1.02276,0.961179,diltiazem,127.5,4
61,38.7997,-88.0686,268.721,249.25,196.72,174.91,74.34,974.71,428.24,56.0824,116.645,60.5589,725.46,0.0796965,0,0,61,1.04223,0.998348,0.961419,0.985118,1.00773,0.95444,1.00825,0.995534,0.969112,diltiazem,127.5,4
62,38.6022,-88.059,267.998,245.34,194.43,172.91,72.43,973.91,426.55,55.7839,116.151,60.3641,728.57,0.0809336,0,0,62,1.04606,0.978803,1.00834,0.991717,0.953089,1.02474,1.01907,0.974766,0.964956,diltiazem,127.5,4
63,38.7864,-88.0712,268.933,256.62,204.11,181.95,74.67,968.97,429.71,59.3722,120.597,61.2204,712.35,0.0772322,0,0,63,0.995554,1.0187,1.03343,0.963715,1.01325,0.99677,1.00333,1.01721,1.0416,diltiazem,127.5,4
64,38.7331,-88.0629,268.346,253.14,199.97,177.89,75.25,962.84,425.28,60.4145,122.137,61.7186,709.7,0.0796647,0,0,64,1.04381,0.959562,0.993837,0.953649,0.990486,0.963762,0.971673,0.985268,1.0312,diltiazem,127.5,4
65,38.9514,-88.0851,270.084,245.13,193.83,172.36,72.77,979.23,428.63,54.2217,114.228,60.0026,734.1,0.0806922,0,0,65,0.990519,1.00187,0.950784,1.00458,1.04477,0.990999,1.02425,1.04116,0.954127,diltiazem,127.5,4
66,38.5141,-88.0497,267.354,246.96,195.42,173.7,73.26,969.83,425.43,57.184,118.007,60.819,722.87,0.0806533,0,0,66,1.0324,0.97133,1.01646,0.974588,1.01943,1.01272,1.00183,0.950965,0.974258,diltiazem,127.5,4
67,38.6503,-88.058,267.948,243.4,191.97,170.62,72.78,962.45,421.33,58.8594,120.41,61.547,719.05,0.0802732,0,0,67,0.962069,1.01009,1.00408,1.01229,1.02202,0.96833,0.959174,0.970801,0.983291,diltiazem,127.5,4
68,38.6421,-88.0628,268.235,249.02,197.68,175.65,73.37,967.35,426.01,58.4934,120.139,61.6414,718.33,0.0792082,0,0,68,0.974755,1.01461,1.02548,0.978867,0.968799,1.04253,0.950682,0.98797,0.953418,diltiazem,127.5,4
69,38.624,-88.0503,267.292,255.68,203.54,181.21,74.47,973.24,430.92,57.8898,118.888,60.9941,717.56,0.0769334,0,0,69,0.979146,1.02907,0.99173,0.957847,1.0328,1.03121,1.00748,0.961692,0.993444,diltiazem,127.5,4
70,38.8681,-88.0844,269.986,251.01,199.44,177.49,73.52,966.97,426.93,59.0631,120.662,61.5944,715.96,0.0786618,0,0,70,1.00288,1.02366,1.03658,0.986587,0.961683,1.01983,0.9587,1.04955,0.99288,diltiazem,127.5,4
71,38.7068,-88.0705,268.967,235.08,185.25,164.73,70.35,965.74,419.13,56.4222,116.937,60.5112,730.66,0.0833028,0,0,71,0.968373,0.970308,1.02128,1.04496,1.00895,0.986038,1.00244,1.00047,0.989786,diltiazem,127.5,4
72,38.6915,-88.0614,268.075,249.17,198.11,176.6,72.57,963.82,424.8,59.7476,121.106,61.3546,714.65,0.0779698,0,0,72,1.0158,1.03732,1.03828,1.00202,1.04664,1.01125,0.993055,0.992873,1.0427,diltiazem,127.5,4
73,38.813,-88.0821,269.859,253.39,200.45,178.2,75.19,973.91,429.79,57.0471,117.979,60.9283,720.52,0.0794492,0,0,73,1.0407,0.990294,1.02764,0.958092,1.03141,0.978729,0.988468,1.03496,0.968302,diltiazem,127.5,4
74,38.7975,-88.0684,268.779,244.34,193.84,172.5,71.84,962.68,422.51,59.2515,120.835,61.5797,718.34,0.0794347,0,0,74,1.03465,1.02806,0.997941,1.01507,1.0365,1.02662,0.961414,1.00579,1.00494,diltiazem,127.5,4
75,38.5957,-88.0511,267.448,250.94,198.64,176.55,74.39,968.64,426.82,58.2824,119.68,61.3937,717.7,0.078804,0,0,75,0.97166,1.00738,0.99286,0.973039,0.962232,0.992262,0.972718,0.955347,0.967863,diltiazem,127.5,4
76,38.7633,-88.0659,268.633,234.24,185.29,165.03,69.21,960.99,417.41,57.9355,118.622,60.6826,726.75,0.0832747,0,0,76,1.01901,0.956191,0.982017,1.04914,0.992428,1.02734,1.00929,0.994908,1.04419,diltiazem,127.5,4
77,38.7059,-88.0692,268.779,257.61,205.43,183.08,74.53,979.27,434.05,56.4156,116.753,60.3339,721.66,0.0773733,0,0,77,0.965942,1.0166,1.04141,0.954683,0.979345,1.03098,1.04105,1.0108,0.994916,diltiazem,127.5,4
78,38.7378,-88.077,269.466,251.07,198.28,176.33,74.74,967.4,426.14,58.5704,119.799,61.225,716.33,0.0806231,0,0,78,1.03565,0.960485,1.04782,0.964444,0.9707,0.964641,0.981761,1.02008,0.998796,diltiazem,127.5,4
79,38.636,-88.0507,267.38,253.79,201.46,179.57,74.22,971.07,428.83,58.0813,118.635,60.5504,717.28,0.0790035,0,0,79,1.02136,0.964992,0.980551,0.960418,0.95197,0.991832,1.04563,0.959633,1.0472,diltiazem,127.5,4
80,38.6588,-88.0466,267.039,252.23,200.44,178.53,73.7,966.51,426.97,59.3975,120.816,61.4146,714.28,0.0772675,0,0,80,0.991185,1.03224,0.968221,0.983854,0.971214,1.00734,0.99041,0.9521,1.0205,diltiazem,127.5,4
81,38.7611,-88.0689,268.796,245.79,194.66,173.2,72.59,970.15,425.56,57.0509,117.893,60.8382,724.36,0.0796244,0,0,81,0.997256,1.02075,1.00338,1.00928,1.00545,0.99525,0.994826,1.00273,0.981902,diltiazem,127.5,4
82,38.8986,-88.0794,269.505,244.53,193.18,171.95,72.58,973.64,426.24,55.7455,116.113,60.3636,729.11,0.079741,0,0,82,1.00992,1.03146,0.977386,1.0296,0.99618,0.951234,1.01506,1.02705,0.982665,diltiazem,127.5,4
83,38.953,-88.0773,269.477,251.67,200.02,178.1,73.57,963.89,426.08,60.2176,121.965,61.7436,712.22,0.0788927,0,0,83,0.993991,0.99138,0.955959,0.970543,1.00253,1.03473,0.964574,1.03097,1.03646,diltiazem,127.5,4
84,38.5816,-88.0591,267.987,251.54,199.22,177.39,74.15,975.42,429.3,56.2535,116.435,60.178,723.88,0.0796189,0,0,84,0.958106,0.980159,1.03792,0.969489,1.01605,0.976903,1.04766,0.976672,0.99931,diltiazem,127.5,4
85,38.7684,-88.0823,269.794,255.63,202.05,179.66,75.97,980.25,432.81,55.435,115.796,60.3577,724.62,0.0789768,0,0,85,0.951026,1.00001,1.0481,0.955026,1.02422,0.950104,1.01746,1.03315,0.951185,diltiazem,127.5,4
86,38.6926,-88.0692,268.886,245.47,194.63,173.03,72.44,972.92,426.44,56.1431,116.753,60.6064,727.45,0.0809648,0,0,86,1.02063,0.982962,1.01768,0.988079,0.998168,1.03941,1.00054,1.00182,0.959781,diltiazem,127.5,4
87,38.6698,-88.0585,267.956,250.55,198.83,176.86,73.69,963.32,425.07,60.0518,121.966,61.9098,712.77,0.0782329,0,0,87,1.03358,1.02562,1.01353,0.980811,1.00992,1.01701,0.952245,0.980214,0.995587,diltiazem,127.5,4
88,38.8661,-88.0781,269.558,244.12,193.37,171.82,72.3,970.28,425.18,56.7749,117.82,61.0409,726.16,0.0806555,0,0,88,0.954761,1.00264,0.971614,1,1.0359,1.03567,0.970154,1.02513,0.956195,diltiazem,127.5,4
89,38.5846,-88.055,267.656,238.18,188.61,167.73,70.45,965.22,420.61,57.2765,118.211,60.9304,727.04,0.0811196,0,0,89,1.02437,1.01385,1.02064,1.03552,1.03898,1.03312,0.986286,0.967292,0.97784,diltiazem,127.5,4
90,38.8438,-88.0769,269.359,246.04,195.36,174.22,71.82,970.83,426.06,56.9868,117.302,60.3111,724.79,0.0798731,0,0,90,0.969875,1.00382,1.01033,1.01667,0.975606,0.999402,1.0385,1.02873,1.03756,diltiazem,127.5,4
91,38.6579,-88.0573,267.929,251.48,198.92,176.75,74.73,970.88,427.84,57.6535,118.884,61.2265,719.4,0.0791963,0,0,91,0.95677,0.994851,0.978548,0.965124,0.973595,0.989926,0.97695,0.968664,0.960718,diltiazem,127.5,4
92,38.8398,-88.0773,269.489,244.64,193.31,172.06,72.58,961.42,421.64,59.5012,120.909,61.4038,716.78,0.0810937,0,0,92,0.95929,0.974137,1.00932,1.00305,1.00686,0.980154,0.974922,1.02451,1.03303,diltiazem,127.5,4
93,38.8626,-88.0684,268.805,255.98,203.41,181.03,74.95,965.78,428.44,60.3119,122.277,61.9609,709.8,0.0771753,0,0,93,0.955475,1.0222,0.967679,0.959056,0.991522,1.01432,0.954784,1.00695,1.01242,diltiazem,127.5,4
94,38.6173,-88.049,267.198,243.48,193,171.88,71.6,961.8,421.52,59.3148,120.689,61.3701,718.32,0.0789217,0,0,94,0.978937,1.04037,1.00592,1.03141,0.988633,0.994997,0.983836,0.956621,1.02141,diltiazem,127.5,4
95,38.9277,-88.0831,269.985,253.04,199.78,177.68,75.36,961.83,425.06,60.7618,122.698,61.9323,708.79,0.0800853,0,0,95,0.985638,0.954885,0.987747,0.950985,1.04183,0.96602,0.953291,1.03889,1.03459,diltiazem,127.5,4
96,38.8593,-88.0824,269.925,239.2,188.57,167.64,71.56,966.37,421.2,56.9558,117.771,60.8112,727.17,0.0827662,0,0,96,0.987072,0.965936,0.994602,1.02366,0.985096,0.982941,0.984617,1.0322,0.987156,diltiazem,127.5,4
97,38.8776,-88.0863,270.139,239.28,188.66,168,71.28,969.72,422.31,55.9337,116.012,60.0745,730.44,0.0828457,0,0,97,0.952317,0.961787,1.01144,1.03322,1.00344,0.95827,1.03395,1.04431,1.01912,diltiazem,127.5,4
98,38.6543,-88.0599,267.965,247.6,196.59,175.16,72.44,976.34,428.6,55.5508,115.668,60.1134,728.74,0.0783962,0,0,98,0.957419,1.04676,1.01806,1.01847,0.958732,0.988496,1.04268,0.982334,0.984259,diltiazem,127.5,4
99,38.9245,-88.0824,269.741,241.98,192.46,171.52,70.46,968.16,423.97,57.297,118.09,60.7892,726.18,0.0795746,0,0,99,1.00494,1.04558,0.99993,1.04694,0.963162,1.03645,0.997134,1.04643,1.00959,diltiazem,127.5,4
100,38.7522,-88.0589,268.022,250.37,198.44,176.62,73.75,960.49,423.8,60.9124,122.852,61.9353,710.12,0.0790654,0,0,100,0.998784,0.988427,0.969224,0.975591,0.980067,1.00362,0.960761,0.97962,1.03562,diltiazem,127.5,4
1,39.0562,-88.0709,268.92,252.06,200.64,179.35,72.71,948.89,420.75,65.5096,128.176,62.6612,696.83,0.0773441,0,0,1,1.045,1.02135,0.96461,0.997549,1.03932,0.984879,0.963929,1.02386,1.02595,diltiazem,127.5,3
2,38.8628,-88.061,268.071,248.79,198.47,177.59,71.2,955.24,421.67,62.6702,124.031,61.3571,706.45,0.0793734,0,0,2,0.989232,0.972732,0.98697,0.999216,0.997203,1.02076,1.03404,0.997939,1.0285,diltiazem,127.5,3
3,38.6428,-88.0494,267.284,248.96,198.2,177.03,71.93,951.37,419.95,63.8803,125.996,62.111,702.41,0.0792085,0,0,3,0.994848,0.98665,1.04509,0.993513,0.965132,1.01001,0.987223,0.964972,0.986203,diltiazem,127.5,3
4,38.8091,-88.0529,267.497,242.15,192.93,172.59,69.56,951.44,417.49,62.7311,124.118,61.3827,709.29,0.0807977,0,0,4,0.982776,0.963687,0.970274,1.02745,0.978316,1.03209,1.02756,0.975382,1.02719,diltiazem,127.5,3
5,38.9419,-88.0733,269.171,238.86,189.82,169.58,69.28,957.77,418.54,59.9934,120.857,60.8597,718.91,0.0820637,0,0,5,1.03866,0.968743,0.97292,1.04222,0.993322,1.02222,1.02611,1.02167,0.973734,diltiazem,127.5,3
6,38.9947,-88.0795,269.636,247.25,196.69,175.69,71.56,963.49,424.1,59.6183,120.429,60.8067,716.24,0.0803886,0,0,6,0.973688,0.975176,0.974108,0.998904,1.04321,1.01306,1.03227,1.03939,0.963177,diltiazem,127.5,3
7,38.7445,-88.059,268.021,244.86,194.31,173.56,71.3,958.92,420.88,60.4884,121.421,60.9289,714.06,0.0812628,0,0,7,0.984353,0.953495,1.00142,1.00771,0.952361,0.985216,1.03531,0.981961,0.972573,diltiazem,127.5,3
8,39.0364,-88.0785,269.483,243.59,193.6,173.12,70.47,953.07,418.78,62.4278,123.968,61.5359,709.48,0.079773,0,0,8,1.01389,1.00877,0.988507,1.03998,1.04529,0.98104,1.00541,1.04075,1.01129,diltiazem,127.5,3
9,39.0648,-88.0755,269.274,250.71,199.56,178.46,72.25,946.77,419.42,66.0142,128.804,62.7855,696.06,0.0778284,0,0,9,1.01083,1.01752,0.985172,1.01088,0.957194,0.977712,0.95749,1.03633,1.03248,diltiazem,127.5,3
10,39.0205,-88.0793,269.443,249.48,198.53,177.63,71.85,959.47,423.58,61.3668,122.548,61.1776,709.99,0.0779026,0,0,10,1.04744,1.03671,1.00692,1.02656,1.01438,0.957383,1.0286,1.04388,1.0015,diltiazem,127.5,3
11,38.7376,-88.0457,266.924,246.09,195.22,174.26,71.83,953.6,419.63,62.5742,124.584,62.0058,707.51,0.0781694,0,0,11,0.999734,1.04267,0.9756,1.03061,0.960446,0.959836,0.978725,0.951318,0.955042,diltiazem,127.5,3
12,38.9948,-88.0711,269.029,238.42,189.43,169.21,69.21,946.34,414.23,63.8107,125.992,62.1768,707.92,0.0815933,0,0,12,1.02381,0.976382,0.958791,1.04814,0.956711,1.02357,0.965864,1.01815,1.00066,diltiazem,127.5,3
13,38.8428,-88.0679,268.755,249.5,198.86,177.76,71.74,953.13,421.12,63.4794,125.375,61.8917,703.63,0.0794927,0,0,13,1.01865,0.977833,1.03422,0.994956,0.950468,1.01642,0.996444,1.01424,1.00247,diltiazem,127.5,3
14,38.8414,-88.0671,268.71,239.94,190.56,170.22,69.72,959.73,419.44,59.4532,120.055,60.5983,719.79,0.082246,0,0,14,1.03075,0.955669,0.99066,1.02885,1.02624,1.01555,1.04383,1.0041,0.970749,diltiazem,127.5,3
15,38.9648,-88.0667,268.671,245.88,195.81,174.96,70.92,952.01,419.44,63.2778,125.255,61.9724,706.13,0.0795711,0,0,15,0.967041,0.992206,0.96035,1.01327,0.999814,1.02525,0.985053,1.00987,0.997721,diltiazem,127.5,3
16,38.9568,-88.0726,268.944,246.82,196.67,176.06,70.76,953.62,420.39,62.8959,124.427,61.5268,706.8,0.0781958,0,0,16,0.980933,1.03551,1.02435,1.03885,1.02176,0.97915,1.0186,1.02953,1.02682,diltiazem,127.5,3
17,38.789,-88.0503,267.268,244.16,194.8,174.3,69.86,951.64,418.49,63.0882,124.594,61.5019,707.48,0.0795835,0,0,17,0.975087,0.989229,0.983212,1.0226,1.04271,1.0383,1.02573,0.972316,1.02942,diltiazem,127.5,3
18,39.0872,-88.08,269.701,252.86,201.49,179.94,72.92,956.65,424.16,63.0094,125.119,62.1053,703.79,0.0783815,0,0,18,1.02754,0.995301,0.953496,0.979427,0.986711,1.0189,0.973556,1.04535,0.979146,diltiazem,127.5,3
19,38.6961,-88.0471,267.053,249.5,199.24,178.04,71.46,948,419.32,65.3535,127.953,62.5945,698.5,0.0779328,0,0,19,0.988731,1.01524,1.02859,0.995752,1.02946,1.04598,0.969784,0.965667,1.0034,diltiazem,127.5,3
20,38.7663,-88.0542,267.44,246.22,197.06,176.38,69.84,954.46,420.76,62.6597,124.182,61.5187,708.24,0.0776657,0,0,20,0.963064,1.04882,1.03119,1.03474,1.02833,1.04929,1.02087,0.986984,1.00852,diltiazem,127.5,3
21,38.7142,-88.0467,267.073,251.65,200.8,179.42,72.23,959.99,424.44,61.5434,122.765,61.2179,708.34,0.0794983,0,0,21,0.992863,0.950997,0.966825,0.967273,0.955106,1.04376,1.03602,0.957388,0.985727,diltiazem,127.5,3
22,38.7051,-88.0426,266.686,256.51,205.54,183.91,72.6,947.69,422.27,66.9254,129.839,62.9086,691.18,0.0756583,0,0,22,0.981055,1.03302,1.03266,0.97651,0.977462,1.04777,0.975026,0.960767,1.03846,diltiazem,127.5,3
23,38.8858,-88.0713,268.977,252.57,200.27,178.78,73.79,967.27,427.05,59.0985,119.707,60.6053,714.7,0.0799833,0,0,23,0.970209,0.957814,0.981959,0.968216,1.03496,0.960786,1.04909,1.01193,0.952645,diltiazem,127.5,3
24,38.7544,-88.053,267.482,257.41,205.7,183.78,73.63,962.3,427.95,61.9093,123.516,61.6026,704.89,0.0763858,0,0,24,1.01776,1.02488,1.00289,0.96199,1.0303,1.02841,1.01352,0.977776,0.966506,diltiazem,127.5,3
25,38.8058,-88.0689,268.815,241.43,191.93,171.51,69.92,952.44,417.43,62.1572,123.649,61.488,711.01,0.0811792,0,0,25,1.03926,0.981943,1.04969,1.03606,0.974731,1.00629,1.00404,1.01342,0.988003,diltiazem,127.5,3
26,38.8059,-88.0608,268.024,248.93,198.07,177.07,71.86,960.62,423.58,60.8223,121.929,61.1027,711.69,0.0778868,0,0,26,0.996348,1.03865,1.01561,1.0198,1.03365,0.970867,1.03144,0.993396,0.975072,diltiazem,127.5,3
27,38.7908,-88.0578,267.847,252.66,201.51,180.21,72.45,955.59,423.31,63.2322,124.985,61.7484,702.93,0.0777695,0,0,27,1.03727,1.00667,1.01949,0.990195,0.989892,1.0001,1.01271,0.989648,1.00705,diltiazem,127.5,3
28,38.7028,-88.0598,268.069,249.4,197.75,176.46,72.94,957.83,422.24,61.6008,123.179,61.5741,708.43,0.0796133,0,0,28,1.04885,0.987615,1.03991,0.992344,0.981577,0.962324,0.998626,0.984138,0.950104,diltiazem,127.5,3
